data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Post May 16,X0013201,APPLIED,,Carlton,268,"1 Rathdowne Street, Carlton, 3053",108147,,,,,13,84,0,1,43,40,0,0,0,0,0,0,0,0,0,615,290,0,0,0,0,0,0,0,188,28,TP-2022-245,144.9684379,-37.8068386599999,"-37.8068386599999, 144.9684379"
Post May 16,X0013402,APPLIED,,Southbank,733,"292 City Road, Southbank, 3006",110396,110397,,,,28,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,0,0,0,0,0,0,0,113,20,TP-2019-979/A,144.9586155,-37.82675831,"-37.82675831, 144.9586155"
Post May 16,X0013403,APPLIED,,Melbourne (CBD),12,"490 Flinders Street, Melbourne, 3000",103996,104825,,,,24,33,0,0,11,22,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,10,12,TP-2022-358,144.957991099999,-37.81995062,"-37.81995062, 144.957991099999"
Post Oct 22,X0013700,APPLIED,,Carlton,243,"183-187 Grattan Street, Carlton, 3053",101259,101260,101262,,,15,0,0,0,0,0,365,470,470,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,66,TP-2022-438,144.9627571,-37.80054029,"-37.80054029, 144.9627571"
Post Oct 22,X0013706,APPLIED,,West Melbourne (Industrial),501,"156-174 Kensington Road, West Melbourne, 3003",105234,105233,105232,,,15,192,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,976,0,0,0,0,0,0,0,0,0,TP-2022-481,144.9179043,-37.79896653,"-37.79896653, 144.9179043"
Post Oct 22,X0013707,APPLIED,,Melbourne (CBD),24,"303 Collins Street, Melbourne, 3000",110762,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,638,0,0,0,0,0,0,0,0,0,TP-2022-511,144.9638217,-37.8166284899999,"-37.8166284899999, 144.9638217"
Post May 16,X000769,APPLIED,,Docklands,772,85-93 Lorimer Street DOCKLANDS VIC 3008,110530,,,,,43,393,0,146,239,8,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,375,350,TPM-2014-19/A,144.9414558,-37.8244785799999,"-37.8244785799999, 144.9414558"
Post Oct 22,X0013800,APPLIED,,Southbank,734,"42 Moray Street, Southbank, 3006",110635,110458,,,,56,317,0,98,208,11,0,0,0,0,0,0,0,0,0,3092,103,0,0,0,0,0,0,0,144,171,TPMR-2016-22/B,144.9604137,-37.8275479699999,"-37.8275479699999, 144.9604137"
Post Oct 22,X0013803,APPLIED,,East Melbourne,614,83-91 Albert Street EAST MELBOURNE VIC 3002,100333,,,,,4,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,TP-2022-537,144.985225036391,-37.8109511567826,"-37.8109511567826, 144.985225036391"
Post Oct 22,X0013805,APPLIED,,Kensington,508,2-12 Barrett Street KENSINGTON VIC 3031,100823,103329,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10721,1411,0,0,0,0,1182,0,0,242,228,TPM-2022-15,144.933782,-37.7968376999999,"-37.7968376999999, 144.933782"
Post Oct 22,X0013806,APPLIED,,Port Melbourne,791,"21-51 Sardine Street, Port Melbourne, 3207",560363,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4275,0,27920,0,0,0,0,0,0,263,10,TPM-2022-16,144.902595192434,-37.8308158070314,"-37.8308158070314, 144.902595192434"
Post Oct 22,X0014002,APPLIED,,Melbourne (CBD),18,32-44 Flinders Street MELBOURNE VIC 3000,111072,,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2678,976,0,0,0,0,0,0,0,0,0,TPM-2015-1/B,144.973199999999,-37.8153999999999,"-37.8153999999999, 144.973199999999"
Post Oct 22,X0014003,APPLIED,,Carlton,257,"154-160 Leicester Street, Carlton, 3053",105516,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,12,TP-2022-613,144.960915767427,-37.8024323035482,"-37.8024323035482, 144.960915767427"
Post Oct 22,X0014006,APPLIED,,West Melbourne (Residential),426,559-577 King Street WEST MELBOURNE VIC 3003,105347,,,,,9,155,58,49,48,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,TPM-2022-20,144.949750599999,-37.80696616,"-37.80696616, 144.949750599999"
Post Oct 22,X0014008,APPLIED,,East Melbourne,656,"66 Jolimont Street, East Melbourne, 3002",105138,,,,,8,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,15,32,TP-2018-204/C,144.9805,-37.8181999999999,"-37.8181999999999, 144.9805"
Post Oct 22,X0014014,APPLIED,,Carlton,261,"532 Elizabeth Street, Melbourne, 3000",103288,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,278,0,260,0,0,0,8,TP-2022-46/A,144.9597496,-37.8055783499999,"-37.8055783499999, 144.9597496"
Post Oct 22,X0014017,APPLIED,,Southbank,807,84-90 Queens Bridge Street SOUTHBANK VIC 3006,108056,110440,,,,66,372,0,140,161,71,0,0,0,0,181,0,181,0,0,471,199,0,0,0,0,0,0,0,111,153,TPM-2013-30/D,144.9599,-37.825,"-37.825, 144.9599"
Post Oct 22,X0014019,APPLIED,,Southbank,736,127-129 Kavanagh Street SOUTHBANK VIC 3006,110412,110441,,,,24,85,0,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPMR-2010-28/B,144.9620288,-37.8266004099999,"-37.8266004099999, 144.9620288"
Post Oct 22,X0014102,APPLIED,,Port Melbourne,777,310-324 Ingles Street PORT MELBOURNE VIC 3207,110580,110544,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,500,0,0,0,0,0,0,0,TP-2015-578/B,144.937,-37.8248,"-37.8248, 144.937"
Post Oct 2022,X0014202,APPLIED,,Melbourne (CBD),103,386-412 William Street MELBOURNE VIC 3000,104089,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,TPM-2013-28/C,144.9561274,-37.80984028,"-37.80984028, 144.9561274"
Post Oct 2022,X0014203,APPLIED,,Melbourne (Remainder),720,409-413 St Kilda Road MELBOURNE VIC 3004,108626,,,,,15,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,97,TP-2017-812/B,144.9768612,-37.8373654199999,"-37.8373654199999, 144.9768612"
Post Oct 2022,X0014204,APPLIED,,Melbourne (Remainder),720,409-413 St Kilda Road MELBOURNE VIC 3004,108626,,,,,9,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,TP-2017-812/B,144.9768612,-37.8373654199999,"-37.8373654199999, 144.9768612"
Post Oct 2022,X0014205,APPLIED,,Melbourne (CBD),71,"Lonsdale Court 600 Lonsdale Street, Melbourne, 3000",105720,,,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27990,2157,0,0,0,0,0,0,0,71,230,TPMR-2019-20/D,144.9542959,-37.8141996499999,"-37.8141996499999, 144.9542959"
Post Oct 2022,X0014300,APPLIED,,Southbank,801,"Langham Hotel, 1 Southgate Avenue, Southbank, 3006",110323,,,,,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2023-75,144.966301768706,-37.8207067102166,"-37.8207067102166, 144.966301768706"
Post Oct 2022,X0014301,APPLIED,,Melbourne (CBD),48,"19-21 Bourke Street, Melbourne, 3000",101105,101106,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,TP-2019-80/B,144.972483799999,-37.81177572,"-37.81177572, 144.972483799999"
Post Oct 2022,X0014302,APPLIED,,West Melbourne (Residential),440,"145-147 Rosslyn Street, West Melbourne, 3003",108413,,,,,7,18,8,8,2,0,0,0,0,0,0,0,0,0,0,132,68,0,0,0,0,0,0,0,13,36,TP-2019-535/A,144.9499596,-37.8092583299999,"-37.8092583299999, 144.9499596"
Post May 16,X0011611,APPROVED,,Kensington,2547,"402-432 Macaulay Road, Kensington, 3031",615587,615581,,,,8,107,8,0,71,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2021-19,144.9328137,-37.79421598,"-37.79421598, 144.9328137"
Post May 16,X0011613,APPROVED,,Kensington,2547,"402-432 Macaulay Road, Kensington, 3031",615587,615581,,,,8,78,6,49,16,7,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,TPM-2021-19,144.9328137,-37.79421598,"-37.79421598, 144.9328137"
Post May 16,X0012003,APPROVED,,West Melbourne (Industrial),1015,"110-120 Dynon Road, West Melbourne, 3003",103009,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0,0,0,0,0,19,0,TP-2021-769,144.9320421,-37.80310284,"-37.80310284, 144.9320421"
Post May 16,X0012409,APPROVED,,Docklands,773,"194-204 Lorimer Street, Docklands, 3008",561106,,,,,36,414,15,254,145,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,2257,0,853,202,248,TPM-2022-2,144.932428,-37.82173264,"-37.82173264, 144.932428"
Post May 16,X0012413,APPROVED,,Carlton,261,"556 Elizabeth Street, Melbourne, 3000",103284,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,127,0,0,0,0,0,0,0,0,6,TP-2022-21,144.9595618,-37.80506777,"-37.80506777, 144.9595618"
Post Oct 22,X0013802,APPROVED,,East Melbourne,621,"370 Albert Street, East Melbourne, 3002",100354,100355,,,,9,14,0,0,3,11,0,0,0,0,0,0,0,0,0,1187,53,0,0,0,0,0,0,0,58,39,TP-2019-835/B,144.9789497,-37.80956912,"-37.80956912, 144.9789497"
Post May 16,X0009600,APPROVED,,Docklands,776,"111 Lorimer Street, Docklands, 3008",691493,,,,,29,349,0,145,159,45,0,0,0,0,0,0,0,0,0,1715,321,0,0,0,0,0,0,504,365,395,ID-2020-6,144.9383012,-37.82366888,"-37.82366888, 144.9383012"
Post Oct 22,X0014012,APPROVED,,Melbourne (CBD),84,"337-347 Elizabeth Street, Melbourne, 3000",103211,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923,0,0,0,0,0,0,0,0,44,TP-2020-463/B,144.96123487939,-37.8108443724319,"-37.8108443724319, 144.96123487939"
Post May 16,X0012408,APPROVED,,Southbank,747,"83-89 Coventry Street, Southbank, 3006",110447,,,,,24,174,0,59,115,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,67,194,TP-2016-981/B,144.9672054,-37.83020149,"-37.83020149, 144.9672054"
Post May 16,X0012407,APPROVED,,Docklands,1109,"473 Docklands Drive, Docklands, 3008",593736,,,,,37,234,0,42,116,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,150,TPM-2022-1,144.9364581,-37.81624409,"-37.81624409, 144.9364581"
Post May 16,X0012411,APPROVED,,Docklands,1109,"473 Docklands Drive, Docklands, 3008",593736,,,,,24,192,0,75,89,28,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,184,74,TPM-2022-3,144.9364581,-37.81624409,"-37.81624409, 144.9364581"
Post May 16,X0012800,APPROVED,,Carlton,261,"532 Elizabeth Street, Melbourne, 3000",103288,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,266,0,311,0,0,0,5,TP-2022-46,144.9597496,-37.80557835,"-37.80557835, 144.9597496"
Post May 16,X0012414,APPROVED,,North Melbourne,2383,"139-149 Boundary Road, North Melbourne, 3051",616902,,,,,12,276,0,102,169,5,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,234,225,TPM-2020-2/A,144.9392553,-37.79019229,"-37.79019229, 144.9392553"
Post May 16,X0009403,APPROVED,,Port Melbourne,775,850-868 Lorimer Street PORT MELBOURNE VIC 3207,110525,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19895,638,0,0,0,0,0,0,0,246,432,ID-2020-5,144.9347,-37.823,"-37.823, 144.9347"
Post May 16,X0009404,APPROVED,,Port Melbourne,775,850-868 Lorimer Street PORT MELBOURNE VIC 3207,110525,,,,,24,156,0,70,52,34,0,0,0,0,0,0,0,0,0,309,824,0,0,0,0,0,0,0,218,394,ID-2020-5,144.9347,-37.823,"-37.823, 144.9347"
Post May 16,X0011600,APPROVED,,Docklands,773,"120 Lorimer Street, Docklands, 3008",632854,,,,,45,191,0,51,83,57,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,338,66,TPM-2021-14,144.9406394,-37.8230168,"-37.8230168, 144.9406394"
Post May 16,X0007803,APPROVED,,North Melbourne,2385,"9-101 Alfred Street, North Melbourne, 3051",616891,,,,,12,153,0,61,74,18,0,0,0,0,0,0,0,0,0,4574,126,0,0,0,0,2508,0,0,0,0,TPM-2019-28,144.9381455,-37.79097555,"-37.79097555, 144.9381455"
Post May 16,X0008805,APPROVED,,Docklands,1102,"210 Harbour Esplanade, Docklands, 3008",588807,,,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25520,316,0,0,0,0,0,0,0,158,0,TPM-2020-22,144.9451755,-37.81318536,"-37.81318536, 144.9451755"
Post May 16,X0012813,APPROVED,,Melbourne (CBD),38,"60 Collins Street, Melbourne, 3000",102164,102165,,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42174,410,0,0,0,0,0,0,0,41,342,TPMR-2019-25/A,144.9716239,-37.81362025,"-37.81362025, 144.9716239"
Post May 16,X0012004,APPROVED,,West Melbourne (Residential),432,"273 Victoria Street, West Melbourne, 3003",105013,517080,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,0,0,0,0,23,58,TPM-2020-65/A,144.9528555,-37.80617254,"-37.80617254, 144.9528555"
Post May 16,X0011603,APPROVED,,Melbourne (CBD),46,"235-251 Bourke Street, Melbourne, 3000",101137,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840,0,0,0,0,0,0,0,25,230,TP-2021-568,144.966619,-37.81373805,"-37.81373805, 144.966619"
Post May 16,X0009201,APPROVED,,Melbourne (CBD),114,"450 Queen Street, Melbourne, 3000",108098,108099,108100,,,22,146,0,61,85,0,0,0,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,256,TPMR-2020-49,144.9582814,-37.80821615,"-37.80821615, 144.9582814"
Post May 16,X0010008,APPROVED,,Melbourne (CBD),64,"360 Little Bourke Street, Melbourne, 3000",105874,,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7743,276,0,0,0,0,0,0,0,0,72,TP-2020-804,144.9619011,-37.81322895,"-37.81322895, 144.9619011"
Post May 16,X0008004,APPROVED,,Southbank,733,"292 City Road, Southbank, 3006",110396,110397,,,,28,0,0,0,0,0,0,0,0,0,380,0,380,0,0,0,0,0,0,0,0,0,0,0,27,20,TP-2019-979,144.9586155,-37.82675831,"-37.82675831, 144.9586155"
Post May 16,X0009604,APPROVED,,North Melbourne,2390,"302 Macaulay Road, North Melbourne, 3051",617432,617431,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,6,18,TP-2020-622,144.9364514,-37.79483833,"-37.79483833, 144.9364514"
Post May 16,X0011205,APPROVED,,Melbourne (CBD),12,490 Flinders Street MELBOURNE VIC 3000,103996,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,179,0,0,0,0,0,0,0,0,0,TP-2018-519/A,144.958,-37.82,"-37.82, 144.958"
Post May 16,X0008400,APPROVED,,North Melbourne,2383,"68-102 Alfred Street, North Melbourne, 3051",616927,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8031,0,0,0,0,0,0,0,0,274,488,TPM-2020-1,144.9382666,-37.79014196,"-37.79014196, 144.9382666"
Post May 16,X0008401,APPROVED,,North Melbourne,2383,"68-102 Alfred Street, North Melbourne, 3051",616927,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3889,73,0,0,0,0,0,0,0,0,0,TPM-2020-1,144.9382666,-37.79014196,"-37.79014196, 144.9382666"
Post May 16,X0008403,APPROVED,,North Melbourne,2383,"68-102 Alfred Street, North Melbourne, 3051",616927,,,,,12,185,0,32,119,34,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,TPM-2020-1,144.9382666,-37.79014196,"-37.79014196, 144.9382666"
Post May 16,X0008803,APPROVED,,Carlton,261,"600-608 Elizabeth Street, Melbourne, 3000",103277,103278,107877,567656,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18963,2149,0,0,0,0,0,0,0,60,135,TPM-2020-18,144.9590851,-37.80430846,"-37.80430846, 144.9590851"
Post May 16,X0009214,APPROVED,,East Melbourne,606,"12-18 Wellington Parade, East Melbourne, 3002",110015,110016,,,,10,20,0,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,TP-2020-502,144.9894722,-37.81663357,"-37.81663357, 144.9894722"
Post May 16,X0009413,APPROVED,,Melbourne (CBD),45,"318-322 Little Collins Street, Melbourne, 3000",105960,,,,,12,0,0,0,0,0,0,0,0,0,135,0,135,0,0,0,382,0,0,0,0,0,0,0,0,14,TP-2020-580,144.9640096,-37.81488658,"-37.81488658, 144.9640096"
Post May 16,X0010011,APPROVED,,East Melbourne,614,Freemasons Hospital 162-198 Clarendon Street EAST MELBOURNE VIC 3002,102005,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8612,0,0,0,0,0,TP-2020-838,144.9842,-37.8111,"-37.8111, 144.9842"
Post May 16,X0008010,APPROVED,,Melbourne (CBD),72,"572-574 Lonsdale Street, Melbourne, 3000",105721,105378,105377,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24786,696,0,0,0,0,0,0,0,60,145,TPMR-2019-34,144.9553811,-37.81402688,"-37.81402688, 144.9553811"
Post May 16,X0009202,APPROVED,,Melbourne (CBD),83,"383 La Trobe Street, Melbourne, 3000",105457,,,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44003,676,0,0,0,0,0,0,0,154,377,TPMR-2020-52,144.9581378,-37.81163992,"-37.81163992, 144.9581378"
Post May 16,X0009208,APPROVED,,North Melbourne,2387,"77 Sutton Street, North Melbourne, 3051",617482,,,,,12,213,0,83,117,13,0,0,0,0,0,0,0,0,0,205,150,0,0,0,0,0,0,0,208,287,TPM-2020-54,144.9383302,-37.79250491,"-37.79250491, 144.9383302"
Post May 16,X0010005,APPROVED,,Southbank,730,57-59 Haig Street SOUTHBANK VIC 3006,110471,,,,,39,190,0,108,82,0,0,0,0,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,75,146,TPM-2013-2/B,144.957,-37.8276,"-37.8276, 144.957"
Post May 16,X0008012,APPROVED,,North Melbourne,345,"8-10 Curzon Place, North Melbourne, 3051",621971,,,,,3,14,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,TP-2019-1011,144.9485325,-37.80399855,"-37.80399855, 144.9485325"
Post May 16,X0009205,APPROVED,,Melbourne (CBD),13,"22-38 William Street, Melbourne, 3000",110151,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6048,581,0,0,0,0,0,0,0,0,28,TP-2020-417,144.9599652,-37.81877678,"-37.81877678, 144.9599652"
Post May 16,X0009206,APPROVED,,West Melbourne (Residential),429,137-157 Adderley Street WEST MELBOURNE VIC 3003,100195,,,,,7,96,5,79,12,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,0,0,0,0,93,51,TP-2017-395/A,144.9468,-37.8101,"-37.8101, 144.9468"
Post May 16,X0009803,APPROVED,,Melbourne (CBD),54,"418-420 Bourke Street, Melbourne, 3000",101184,,,,,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,TP-2020-689,144.9613506,-37.81453497,"-37.81453497, 144.9613506"
Post May 16,X0007414,APPROVED,,West Melbourne (Residential),402,"503-509 Victoria Street, West Melbourne, 3003",109757,,,,,8,14,0,0,1,13,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,24,18,TP-2019-582,144.9428676,-37.80467688,"-37.80467688, 144.9428676"
Post May 16,X0008812,APPROVED,,Docklands,1110,277-321 Footscray Road DOCKLANDS VIC 3008,608589,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,TP-2020-307,144.9404,-37.8118,"-37.8118, 144.9404"
Post May 16,X0009217,APPROVED,,West Melbourne (Residential),403,"473-479 Victoria Street, West Melbourne, 3003",109753,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,10,0,TP-2020-504,144.9439091,-37.80486348,"-37.80486348, 144.9439091"
Post May 16,X0009211,APPROVED,,North Melbourne,2383,"75 Racecourse Road, North Melbourne, 3051",616895,,,,,12,96,0,52,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,54,215,TP-2020-460,144.9394179,-37.78945476,"-37.78945476, 144.9394179"
Post May 16,X0009801,APPROVED,,Carlton,260,"618-630 Elizabeth Street, Melbourne, 3000",103273,,,,,16,0,0,0,0,0,416,740,740,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,148,TP-2020-7/A,144.9589,-37.8037,"-37.8037, 144.9589"
Post May 16,X0007607,APPROVED,,Melbourne (CBD),51,640-652 Bourke Street MELBOURNE VIC 3000,101168,,,,,71,857,0,537,275,45,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,320,0,193,387,TPM-2015-26/A,144.9544085,-37.81617703,"-37.81617703, 144.9544085"
Post May 16,X0005802,APPROVED,,Melbourne (CBD),16,"7-9 Hosier Lane, Melbourne, 3000",104931,,,,,11,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2019-36,144.969,-37.8164,"-37.8164, 144.969"
Post May 16,X0006201,APPROVED,,North Melbourne,2383,"87-105 Racecourse Road, North Melbourne, 3051",616843,,,,,12,72,0,38,34,0,0,0,0,0,0,110,110,0,0,1825,0,0,0,0,0,1235,0,0,122,166,TP-2019-196,144.9389,-37.7898,"-37.7898, 144.9389"
Post May 16,X0004404,APPROVED,,Docklands,1108,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,106983,,,,,28,326,0,92,177,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,331,TPM-2018-14,144.9367403,-37.81977616,"-37.81977616, 144.9367403"
Post May 16,X0005617,APPROVED,,Melbourne (CBD),31,"577-583 Little Collins Street, Melbourne, 3000",105941,,,,,22,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8111,1559,0,0,0,0,0,0,0,11,24,TP-2018-1163,144.9556063,-37.81782616,"-37.81782616, 144.9556063"
Post May 16,X0006405,APPROVED,,North Melbourne,377,48-50 Villiers Street NORTH MELBOURNE VIC 3051,109861,,,,,11,0,0,0,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,4,TP-2016-29/A,144.9535,-37.7995,"-37.7995, 144.9535"
Post May 16,X0007422,APPROVED,,North Melbourne,359,341-347 Queensberry Street NORTH MELBOURNE VIC 3051,107886,,,,,9,0,0,0,0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,TP-2017-958/A,144.9567,-37.8041,"-37.8041, 144.9567"
Post May 16,X0007424,APPROVED,,Southbank,802,"118 City Road, Southbank, 3006",110384,,,,,58,0,0,0,0,0,0,0,0,0,202,120,322,0,100,29006,33530,0,0,0,0,8684,0,0,353,1183,TPMR-2019-24/B,144.9629471,-37.8229282,"-37.8229282, 144.9629471"
Post May 16,X001322,APPROVED,,Southbank,802,158-164 City Road SOUTHBANK VIC 3006,110382,,,,,65,722,0,500,222,0,0,0,0,0,0,0,0,0,0,502,1377,0,0,0,0,0,0,0,252,284,TPM-2010-8/A,144.9623445,-37.82337644,"-37.82337644, 144.9623445"
Post May 16,X0004808,APPROVED,,Melbourne (CBD),114,96-102 Franklin Street MELBOURNE VIC 3000,104099,,,,,22,72,0,24,48,0,0,0,0,0,0,0,0,0,0,6543,791,0,0,0,0,0,0,0,11,53,TP-2018-429,144.9595186,-37.80804379,"-37.80804379, 144.9595186"
Post May 16,X0006408,APPROVED,,West Melbourne (Industrial),1015,"10 Radcliffe Street, West Melbourne, 3003",108120,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,28,9,TP-2019-307,144.9321014,-37.80259465,"-37.80259465, 144.9321014"
Post May 16,X0008009,APPROVED,,Southbank,729,64-68 Clarendon Street SOUTHBANK VIC 3006,110490,,,,,32,0,0,0,0,0,0,0,0,0,196,0,196,0,0,0,0,0,0,0,0,0,0,0,0,40,TP-2015-60/A,144.9573,-37.8267,"-37.8267, 144.9573"
Post May 16,X0005618,APPROVED,,North Melbourne,360,300-308 Victoria Street NORTH MELBOURNE VIC 3051,109830,,,,,10,0,0,0,0,0,0,0,0,0,119,0,119,0,0,0,237,0,0,0,0,0,0,0,0,25,TP-2018-1168,144.9563893,-37.80563013,"-37.80563013, 144.9563893"
Post May 16,X0005208,APPROVED,,Melbourne (Remainder),710,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,108617,,,,,8,0,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,TP-2011-404/C,144.9755401,-37.83508742,"-37.83508742, 144.9755401"
Post May 16,X0005002,APPROVED,,North Melbourne,2383,"87-105 Racecourse Road, North Melbourne, 3051",616843,,,,,12,59,0,10,47,2,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,TP-2018-770,144.9389291,-37.78983527,"-37.78983527, 144.9389291"
Post May 16,X0004406,APPROVED,,Port Melbourne,786,157-171 Salmon Street PORT MELBOURNE VIC 3207,110588,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,1380,0,0,0,0,0,0,0,190,64,TP-2018-485,144.9212377,-37.82732829,"-37.82732829, 144.9212377"
Post May 16,X0002206,APPROVED,,Carlton,257,4-12 Leicester Place CARLTON VIC 3053,105507,,,,,15,0,0,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,6,50,TP-2017-616,144.9611847,-37.80275817,"-37.80275817, 144.9611847"
Post May 16,X0004412,APPROVED,,Melbourne (CBD),64,14-20 Goldie Place MELBOURNE VIC 3000,104376,,,,,13,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,8,TP-2014-269/A,144.9607316,-37.81328635,"-37.81328635, 144.9607316"
Post May 16,X0003805,APPROVED,,Southbank,808,87-89 Queens Bridge Street SOUTHBANK VIC 3006,108049,108048,108047,,,25,123,0,40,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ID-2016-6,144.9609935,-37.82460797,"-37.82460797, 144.9609935"
